GDP,CPI,TAMIT,RS,HS,PPI,MTIS,U,MS,PI
1590.63,-0.12,1013.69,360.71,1.1,-0.4,1250.66,5.3,1064.76,253.75
1593.85,-0.18,1013.64,350.33,1.13,-0.39,1249.13,5.62,1103.88,258.22
1624.47,-0.11,1013.62,372.87,1.28,-0.47,1200.61,6.13,1096.65,258.82
1724.72,-0.17,1013.63,356.51,1.3,-0.45,1146.48,6.83,1063.94,233.27
1591.57,-0.19,1013.61,383.71,1.3,-0.46,1216.11,6.68,1068.34,235.22
1590.4,-0.24,1013.61,398.74,1.4,-0.52,1289.51,6.8,1058.94,236.84
1532.15,-0.12,1013.59,387.5,1.55,-0.57,1314.89,7.35,1063.59,240.66
1529.42,-0.15,1013.59,368.1,1.48,-0.48,1349.02,7.09,1044.8,254.18
1632.87,-0.17,1013.59,364.08,1.47,-0.52,1288.26,6.61,998.47,229.39
1613.22,-0.22,1013.58,375.78,1.39,-0.47,1287.94,6.95,986.31,228.49
1658.53,-0.22,1013.56,393.79,1.32,-0.61,1299.52,6.47,963.45,240.04
1677.63,-0.19,1013.53,432.2,1.3,-0.59,1347.98,6.31,956.09,233.49
1704.78,-0.17,1013.53,411.06,1.2,-0.64,1294.58,6.04,971.25,225.65
1703.8,-0.21,1013.53,439.31,1.18,-0.65,1342.5,6.65,959.51,227.72
1676.74,-0.19,1013.5,472.36,1.3,-0.6,1346.7,6.56,978.84,240.27
1616.5,-0.15,1013.5,459.39,1.3,-0.58,1377.55,6.38,1045.65,261.15
1581.03,-0.18,1013.5,502.89,1.4,-0.56,1351.76,6.28,1049.05,276.96
1629.79,-0.12,1013.51,529.77,1.25,-0.59,1330.35,6.7,1004.29,257.93
1699.85,-0.13,1013.52,532.03,1.19,-0.59,1291.0,7.08,1023.49,267.45
1673.31,-0.1,1013.52,530.14,1.28,-0.64,1353.84,7.52,1007.86,270.37
1722.64,-0.1,1013.52,529.44,1.17,-0.59,1259.04,7.32,931.52,269.83
1693.52,-0.04,1013.53,521.53,1.1,-0.6,1360.42,6.72,922.29,265.62
1652.7,0.06,1013.52,537.39,1.02,-0.65,1374.69,6.79,885.28,271.71
1707.04,-0.0,1013.54,525.75,1.07,-0.58,1350.75,5.91,922.22,247.66
1713.31,-0.08,1013.52,506.1,0.95,-0.6,1412.43,5.65,841.45,270.31
1689.88,-0.09,1013.55,484.72,0.85,-0.62,1391.2,5.25,893.47,255.04
1681.99,-0.15,1013.57,475.56,0.93,-0.58,1356.7,5.21,941.37,236.25
1726.56,-0.16,1013.58,458.21,1.05,-0.48,1374.75,5.4,943.72,251.09
1683.72,-0.21,1013.59,465.52,1.23,-0.52,1335.82,5.03,989.56,277.47
1672.83,-0.13,1013.61,480.86,1.37,-0.52,1380.95,5.57,982.88,295.26
1684.26,-0.09,1013.61,480.69,1.23,-0.55,1302.99,5.87,1012.81,301.79
1601.17,-0.05,1013.62,480.43,1.09,-0.57,1307.3,4.97,1042.11,319.87
1664.65,-0.02,1013.61,436.45,1.13,-0.5,1317.12,4.08,1055.18,297.51
1656.68,-0.01,1013.57,445.35,1.05,-0.46,1307.27,3.05,1045.63,289.93
1676.01,0.01,1013.47,433.36,1.12,-0.42,1328.08,3.53,1080.86,274.99
1625.33,0.03,1013.45,429.44,1.06,-0.39,1255.88,3.51,1058.67,291.98
1600.15,0.03,1013.45,397.23,0.96,-0.4,1220.55,4.06,995.87,297.13
1549.82,0.07,1013.46,391.51,0.8,-0.38,1283.36,4.57,1033.52,264.45
1540.73,0.09,1013.5,444.45,0.73,-0.4,1367.75,5.1,1008.01,250.82
1540.25,0.04,1013.51,423.22,0.79,-0.37,1360.99,5.52,1007.99,243.34
1498.05,0.05,1013.52,444.45,0.72,-0.46,1351.47,5.6,979.46,246.53
1414.69,0.0,1013.53,461.87,0.86,-0.42,1351.12,5.46,988.6,258.19
1449.97,-0.07,1013.6,430.55,0.93,-0.43,1385.27,5.13,1029.86,244.91
1499.56,0.06,1013.61,433.07,0.95,-0.34,1400.78,4.18,1050.02,263.96
1501.24,0.01,1013.55,409.51,0.93,-0.38,1383.41,5.2,1042.81,260.49
1562.03,-0.09,1013.49,401.12,0.91,-0.3,1427.79,5.6,1057.71,239.23
1530.79,-0.05,1013.49,382.38,0.87,-0.35,1407.2,5.82,1036.45,236.81
1421.53,-0.02,1013.49,424.98,0.82,-0.36,1481.66,6.1,1036.37,236.93
1401.34,-0.12,1013.52,435.53,0.85,-0.34,1479.02,6.36,1028.37,248.66
1364.16,-0.06,1013.51,394.83,0.93,-0.38,1447.48,6.66,1003.74,260.76
1324.43,-0.08,1013.54,382.09,1.11,-0.42,1402.97,7.04,958.68,282.37
1355.32,-0.04,1013.59,409.43,1.27,-0.43,1406.84,7.1,944.47,263.77
1395.96,0.09,1013.63,439.89,1.44,-0.4,1452.4,6.62,941.21,257.19
1367.68,0.12,1013.65,413.36,1.45,-0.33,1410.33,6.63,983.96,257.44
1210.73,-0.02,1013.65,399.29,1.36,-0.38,1355.74,6.68,991.65,262.26
1154.62,-0.03,1013.69,392.14,1.33,-0.4,1403.0,6.43,1029.95,280.75
1118.78,-0.05,1013.7,382.87,1.37,-0.44,1357.78,5.96,1033.17,269.04
1154.8,-0.07,1013.69,338.36,1.37,-0.41,1396.14,6.14,1022.25,271.37
1302.07,-0.01,1013.71,388.47,1.29,-0.35,1375.63,6.41,1026.93,273.69
1292.4,0.01,1013.78,390.54,1.32,-0.22,1352.96,6.17,997.4,290.84
1286.42,-0.05,1013.78,398.95,1.29,-0.21,1337.89,5.58,1023.32,288.04
1339.97,-0.11,1013.76,442.12,1.1,-0.16,1244.6,5.1,1042.55,304.6
1324.82,-0.04,1013.8,443.05,1.12,-0.09,1253.2,5.02,1071.41,283.07
1389.72,-0.04,1013.8,424.04,1.32,-0.08,1270.07,5.06,1119.79,275.11
1484.89,-0.11,1013.86,453.9,1.28,-0.04,1268.68,5.35,1132.29,275.22
1441.88,-0.13,1013.87,494.47,1.37,-0.09,1209.63,4.47,1083.89,261.05
1544.64,-0.18,1013.84,482.83,1.18,-0.13,1173.97,4.88,1072.87,251.28
1653.97,-0.1,1013.86,498.37,1.11,-0.15,1199.93,4.78,1067.97,242.83
1697.46,-0.1,1013.87,476.75,1.1,-0.1,1232.57,5.22,1054.47,252.2
1719.04,-0.15,1013.86,458.19,0.92,-0.2,1281.25,5.36,1058.57,252.79
1699.68,-0.18,1013.9,444.23,0.82,-0.21,1288.01,5.58,1012.57,283.56
1652.14,-0.16,1013.91,450.0,0.76,-0.23,1306.75,5.35,1007.5,260.63
1576.46,-0.11,1013.91,449.85,0.74,-0.22,1262.72,5.96,955.89,270.18
1567.39,-0.21,1013.89,440.24,0.84,-0.13,1275.97,5.6,949.4,266.22
1586.6,-0.23,1013.89,463.13,0.96,-0.12,1271.7,5.47,1011.07,276.57
1625.45,-0.29,1013.91,460.12,0.97,-0.15,1358.46,4.46,1008.98,255.17
1703.38,-0.3,1013.8,471.38,0.91,-0.17,1277.25,4.92,987.57,274.17
1703.28,-0.26,1013.75,449.24,0.95,-0.12,1253.7,5.26,1011.27,261.37
1672.04,-0.28,1013.72,460.03,1.04,-0.14,1240.47,5.39,1018.62,268.32
1648.4,-0.16,1013.69,431.68,0.99,-0.18,1297.45,4.9,1002.38,263.74
1726.05,-0.06,1013.68,407.95,1.0,-0.18,1240.67,5.53,1008.22,260.49
1741.89,-0.05,1013.66,417.86,0.97,-0.24,1216.12,6.02,1040.82,273.82
1671.65,-0.02,1013.66,391.58,0.95,-0.34,1262.94,7.91,1054.1,272.51
1671.64,0.02,1013.57,399.79,0.99,-0.34,1232.66,7.93,1022.58,273.75
1668.0,-0.04,1013.57,414.38,0.88,-0.37,1287.53,7.24,1037.74,294.47
1678.43,-0.09,1013.58,432.42,0.88,-0.35,1316.97,6.92,985.02,271.56
1609.39,-0.11,1013.58,390.93,0.86,-0.32,1230.98,7.67,1012.57,277.14
1527.91,-0.11,1013.58,386.77,0.87,-0.37,1203.81,6.78,1023.9,283.08
1523.19,-0.13,1013.56,417.08,0.97,-0.35,1231.41,6.74,1010.97,277.66
1449.68,-0.12,1013.58,395.68,0.88,-0.4,1223.71,6.41,1016.74,251.76
1498.27,-0.16,1013.6,399.74,0.87,-0.44,1223.27,6.03,1008.89,258.91
1639.84,-0.1,1013.58,416.37,0.92,-0.43,1259.95,5.51,1024.73,241.97
1745.63,-0.06,1013.59,432.85,0.98,-0.45,1256.74,5.07,1022.9,244.59
1740.61,-0.05,1013.6,429.49,0.99,-0.44,1256.27,4.66,1035.8,236.51
1742.85,-0.05,1013.59,456.88,1.14,-0.49,1176.73,4.95,1014.67,243.71
1719.31,-0.09,1013.62,445.93,1.21,-0.47,1198.48,4.89,1010.09,206.18
1656.19,-0.04,1013.62,465.0,1.37,-0.44,1248.84,5.77,1018.59,176.51
1643.43,-0.04,1013.61,442.46,1.31,-0.39,1257.15,5.53,977.69,207.31
1664.96,0.01,1013.62,440.56,1.28,-0.39,1251.49,6.47,967.19,202.7
1704.36,0.06,1013.59,512.1,1.36,-0.36,1156.41,6.77,946.3,194.89
1711.53,0.08,1013.62,491.12,1.38,-0.38,1153.82,6.79,929.16,198.92
1737.73,0.12,1013.62,463.48,1.49,-0.37,1182.18,6.89,944.48,209.4
1792.59,0.07,1013.63,464.0,1.41,-0.4,1203.69,7.3,934.79,213.72
1790.21,-0.0,1013.63,464.29,1.36,-0.4,1199.38,6.6,923.3,214.29
1711.54,0.04,1013.62,471.11,1.11,-0.4,1161.14,7.06,932.62,227.34
1669.19,-0.1,1013.68,448.93,1.09,-0.44,1161.44,6.44,917.84,222.96
1669.18,-0.02,1013.67,464.73,1.06,-0.51,1180.42,6.9,961.12,232.2
1645.37,-0.02,1013.67,454.18,1.36,-0.44,1141.09,6.77,908.09,245.85
1684.59,-0.06,1013.78,446.1,1.46,-0.43,1184.73,6.87,947.84,247.04
1737.25,-0.05,1013.79,458.97,1.62,-0.45,1249.15,7.39,955.92,252.26
1658.42,-0.06,1013.8,472.82,1.47,-0.46,1285.24,5.98,1001.63,256.59
1637.13,-0.15,1013.76,495.85,1.5,-0.46,1265.3,5.86,1053.03,258.1
1481.83,-0.21,1013.76,489.52,1.49,-0.5,1222.79,6.39,1001.33,288.0
1477.82,-0.22,1013.75,473.15,1.41,-0.56,1227.12,6.27,1057.81,269.98
1548.44,-0.18,1013.74,477.59,1.39,-0.62,1204.09,5.58,1064.84,281.41
1547.29,-0.23,1013.71,480.18,1.32,-0.61,1259.16,5.11,1028.35,300.12
1491.37,-0.29,1013.68,463.15,1.29,-0.66,1291.87,5.51,1034.71,298.06
1522.12,-0.31,1013.63,450.47,1.62,-0.67,1306.81,5.26,961.54,278.48
1554.22,-0.29,1013.68,443.55,1.36,-0.64,1278.76,5.15,1001.27,278.55
1610.37,-0.2,1013.69,416.62,1.44,-0.55,1325.85,5.83,989.69,281.34
1569.25,-0.21,1013.66,451.24,1.36,-0.47,1334.17,5.85,980.54,295.37
1561.79,-0.25,1013.65,434.2,1.48,-0.48,1295.42,5.03,995.34,291.94
1625.86,-0.28,1013.6,436.18,1.56,-0.45,1314.52,4.75,1013.21,286.7
1609.19,-0.21,1013.57,461.3,1.39,-0.44,1356.12,4.43,1039.85,289.41
1612.4,-0.27,1013.57,482.88,1.44,-0.32,1367.82,5.16,1051.23,286.57
1711.41,-0.33,1013.51,459.35,1.44,-0.33,1372.73,4.75,1060.04,267.61
1735.77,-0.28,1013.45,449.49,1.39,-0.29,1370.36,5.33,1061.23,275.95
1680.46,-0.24,1013.4,446.1,1.27,-0.35,1410.48,5.2,1048.34,281.52
1686.44,-0.3,1013.38,450.86,1.48,-0.35,1427.63,5.21,1070.46,277.7
1720.18,-0.26,1013.38,450.23,1.38,-0.4,1368.96,4.78,1081.0,285.41
1777.01,-0.31,1013.34,417.8,1.37,-0.41,1390.71,4.81,1105.2,283.84
1792.35,-0.34,1013.3,402.2,1.28,-0.42,1407.72,4.53,1084.25,282.9
1821.18,-0.3,1013.25,421.51,1.12,-0.45,1284.11,4.6,1081.4,276.94
1840.68,-0.31,1013.22,418.85,1.07,-0.46,1323.82,4.73,1042.07,269.96
1742.38,-0.24,1013.18,427.92,1.09,-0.46,1344.83,5.56,1016.95,269.91
1672.61,-0.23,1013.12,453.0,1.06,-0.48,1330.69,5.72,1033.24,242.76
1643.69,-0.2,1013.11,442.02,1.15,-0.37,1285.3,6.12,1038.15,240.83
1667.81,-0.05,1013.09,426.28,1.17,-0.36,1254.56,6.99,1025.36,249.33
1596.08,-0.06,1013.07,408.54,1.19,-0.35,1176.9,6.39,1030.17,254.81
1579.22,-0.09,1013.06,359.79,1.13,-0.36,1115.14,6.0,998.38,271.72
1668.82,-0.19,1013.08,360.68,1.21,-0.24,1097.28,5.52,1013.63,249.22
1679.82,-0.11,1013.06,351.55,1.07,-0.24,1098.17,6.11,935.86,275.13
1619.6,-0.16,1013.08,391.52,0.99,-0.23,1082.53,5.39,958.32,259.56
1676.86,-0.1,1013.08,418.69,1.14,-0.18,1077.02,4.76,970.68,257.62
1693.49,-0.1,1013.1,413.65,1.07,-0.18,1143.43,4.97,992.29,241.77
1675.27,-0.22,1013.09,451.43,1.07,-0.16,1144.23,5.71,1037.86,244.7
1684.28,-0.22,1013.06,422.02,1.19,-0.18,1190.31,5.56,1052.81,237.13
1625.81,-0.23,1013.06,439.76,1.31,-0.22,1165.04,5.74,1070.23,227.16
1671.23,-0.29,1013.05,418.94,1.3,-0.28,1127.15,6.03,1126.65,234.02
1676.72,-0.19,1013.02,435.18,1.09,-0.23,1180.97,5.53,1149.29,231.45
1645.15,-0.12,1013.04,452.2,1.11,-0.33,1149.7,4.82,1147.66,225.34
1662.68,-0.19,1013.01,430.17,1.02,-0.26,1194.67,4.96,1113.34,230.79
1704.62,-0.24,1013.01,452.44,1.09,-0.29,1176.94,4.81,1092.83,256.87
1615.15,-0.22,1012.99,447.69,1.11,-0.25,1225.42,4.98,1072.12,240.33
1668.7,-0.27,1012.97,407.18,1.08,-0.2,1266.88,4.87,1060.05,224.67
1659.85,-0.21,1012.95,423.13,1.09,-0.11,1262.38,4.01,1130.28,230.86
1605.94,-0.14,1012.88,420.32,1.21,-0.16,1213.09,5.13,1120.69,217.44
1603.81,-0.19,1012.81,443.02,1.32,-0.17,1190.09,4.75,1098.59,231.36
1572.8,-0.22,1012.8,529.0,1.15,-0.21,1186.3,4.46,1054.43,244.33
1499.66,-0.2,1012.86,494.41,1.17,-0.22,1128.5,4.92,1130.43,237.53
1422.44,-0.11,1012.84,470.41,1.22,-0.24,1135.41,5.15,1092.35,234.9
1415.99,-0.14,1012.85,467.21,1.24,-0.28,1161.29,5.66,1096.29,266.08
1415.77,-0.11,1012.82,443.98,1.28,-0.25,1143.59,6.33,1055.56,259.66
1359.5,-0.06,1012.81,475.73,1.47,-0.23,1074.05,6.02,1029.1,269.65
1438.33,-0.07,1012.84,466.72,1.68,-0.26,1099.36,6.54,1048.55,259.32
1447.19,-0.1,1012.87,463.69,1.73,-0.32,1106.96,6.11,1018.68,273.87
1498.57,-0.12,1012.86,492.62,1.56,-0.4,1152.24,6.06,1009.57,290.01
1538.73,-0.11,1012.88,495.51,1.49,-0.33,1193.83,6.18,978.66,301.49
1487.64,-0.14,1012.88,510.52,1.45,-0.39,1176.09,6.2,986.87,304.53
1499.61,-0.16,1012.87,498.05,1.53,-0.3,1197.52,6.98,1005.03,284.29
1606.51,-0.15,1012.85,473.0,1.51,-0.31,1170.71,7.04,987.72,294.23
1687.7,-0.1,1012.85,469.76,1.34,-0.31,1165.92,7.0,974.09,288.84
1701.61,-0.11,1012.87,497.96,1.17,-0.39,1171.54,8.01,947.36,294.06
1726.05,-0.05,1012.88,524.7,1.15,-0.36,1175.23,7.65,919.08,286.91
1799.33,-0.01,1012.88,534.5,1.43,-0.38,1119.12,6.21,954.88,284.37
1677.2,-0.18,1012.91,554.39,1.67,-0.31,1152.82,5.3,939.9,288.06
1652.42,-0.17,1012.91,554.34,1.53,-0.21,1157.96,6.62,912.61,291.3
1725.07,-0.16,1012.85,523.74,1.47,-0.18,1160.51,6.79,866.24,298.61
1707.85,-0.17,1012.85,526.23,1.47,-0.18,1165.81,6.64,907.15,291.83
1655.0,-0.21,1012.84,507.96,1.34,-0.17,1181.29,6.64,989.1,277.67
1712.07,-0.19,1012.85,523.35,1.37,-0.21,1142.08,5.84,999.06,277.77
1665.25,-0.22,1012.81,531.45,1.63,-0.14,1211.76,5.64,1006.36,281.34
1657.08,-0.22,1012.83,535.64,1.75,-0.17,1194.09,4.94,1014.94,270.6
1593.87,-0.25,1012.79,540.51,1.67,-0.17,1180.6,5.1,1021.5,241.8
1639.56,-0.25,1012.77,519.87,1.48,-0.18,1183.27,5.56,1054.09,231.72
1674.61,-0.26,1012.75,488.59,1.35,-0.17,1122.27,5.58,1087.31,251.83
1605.46,-0.35,1012.74,460.91,1.47,-0.25,1121.07,5.6,1064.13,241.08
1561.22,-0.37,1012.7,455.94,1.4,-0.19,1138.74,5.15,1081.44,261.61
1625.73,-0.28,1012.62,463.49,1.38,-0.16,1179.6,5.39,1061.65,258.47
1483.52,-0.39,1012.58,483.86,1.31,-0.16,1187.61,5.82,1042.31,268.63
1529.6,-0.4,1012.53,502.24,1.22,-0.1,1148.34,4.91,998.72,268.0
1485.75,-0.34,1012.42,477.92,1.11,-0.1,1177.05,5.15,989.92,264.63
1453.77,-0.34,1012.38,491.62,1.14,-0.09,1214.65,5.7,952.43,280.27
1452.13,-0.24,1012.32,493.0,1.36,-0.13,1206.68,4.69,997.65,275.07
1448.41,-0.22,1012.29,465.63,1.22,-0.16,1241.79,5.3,985.19,270.43
1465.96,-0.32,1012.27,466.65,1.26,-0.28,1255.42,6.04,951.52,263.71
1439.75,-0.33,1012.2,458.11,1.37,-0.32,1205.75,6.65,920.95,263.47
1536.5,-0.29,1012.15,440.04,1.32,-0.19,1237.39,7.2,900.35,262.59
1477.2,-0.29,1012.11,415.54,1.16,-0.22,1206.97,6.76,936.61,261.7
1468.13,-0.32,1012.1,444.52,1.45,-0.21,1210.13,6.57,974.71,258.03
1557.27,-0.22,1012.14,481.97,1.45,-0.21,1256.21,6.02,919.08,247.28
1593.38,-0.26,1012.12,447.55,1.37,-0.22,1227.53,5.74,893.75,241.24
1565.65,-0.26,1012.1,441.53,1.22,-0.27,1252.15,6.35,945.78,256.35
1593.27,-0.24,1012.08,445.47,1.15,-0.27,1239.25,6.72,949.68,243.69
1559.49,-0.33,1012.06,477.19,1.17,-0.37,1293.01,7.0,905.56,259.81
1611.37,-0.34,1012.01,496.24,1.29,-0.36,1353.35,6.52,914.35,251.65
1654.19,-0.28,1011.96,522.85,1.58,-0.3,1358.35,7.58,958.43,281.62
1570.19,-0.24,1011.97,528.6,1.54,-0.32,1391.34,8.11,943.29,282.32
1555.69,-0.23,1011.94,527.37,1.38,-0.42,1358.67,7.68,991.74,276.05
1599.7,-0.35,1011.93,512.66,1.57,-0.48,1257.3,8.46,1014.9,281.26
1620.53,-0.35,1011.88,484.51,1.54,-0.44,1260.44,8.02,996.53,286.09
1671.09,-0.37,1011.82,486.79,1.46,-0.43,1320.33,7.8,944.48,272.51
1681.5,-0.33,1011.76,498.41,1.41,-0.48,1372.41,7.88,959.11,260.6
1637.32,-0.28,1011.71,520.23,1.39,-0.45,1348.92,8.49,1016.89,262.25
1667.3,-0.31,1011.67,512.1,1.39,-0.4,1337.04,8.3,960.15,258.15
1635.54,-0.28,1011.63,500.11,1.36,-0.45,1328.55,8.05,1012.61,249.6
1696.84,-0.19,1011.59,476.65,1.19,-0.47,1279.59,7.55,1001.52,269.64
1663.93,-0.25,1011.61,486.3,1.23,-0.48,1299.62,7.83,947.38,274.38
1604.01,-0.31,1011.58,457.4,1.28,-0.43,1319.8,8.17,918.67,265.58
1589.08,-0.37,1011.54,450.57,1.18,-0.43,1304.59,7.74,958.2,259.54
1558.11,-0.29,1011.48,447.37,1.17,-0.5,1271.56,7.66,969.27,262.84
1594.77,-0.25,1011.44,452.31,1.19,-0.49,1293.28,6.96,953.11,253.04
1585.01,-0.25,1011.4,432.3,1.11,-0.53,1147.18,6.97,952.97,272.79
1596.88,-0.27,1011.36,451.5,1.16,-0.41,1093.66,7.29,907.01,276.49
1587.17,-0.27,1011.33,454.95,1.26,-0.36,1107.89,6.78,906.4,280.96
1676.5,-0.22,1011.3,473.71,1.28,-0.47,1138.24,6.88,882.82,286.26
1743.48,-0.26,1011.28,462.25,1.29,-0.38,1100.83,6.91,900.75,284.1
1695.57,-0.22,1011.25,433.43,1.47,-0.48,1122.04,6.75,973.98,276.39
1740.1,-0.19,1011.27,440.64,1.42,-0.55,1074.15,5.96,954.82,267.22
1619.43,-0.16,1011.24,418.38,1.44,-0.59,1075.46,6.21,976.58,281.32
1567.76,-0.09,1011.24,384.26,1.38,-0.64,1125.0,6.94,1007.15,289.95
1491.04,-0.14,1011.23,393.95,1.42,-0.61,1095.96,7.76,1021.04,286.31
1481.15,-0.16,1011.21,379.65,1.31,-0.63,1070.14,6.78,1041.51,272.11
1534.25,-0.19,1011.19,388.05,1.4,-0.61,1079.73,6.81,1013.25,252.33
1572.73,-0.21,1011.18,422.19,1.45,-0.62,1143.75,7.02,978.22,279.44
1606.85,-0.26,1011.17,438.52,1.55,-0.52,1132.2,6.74,946.44,281.92
1508.79,-0.31,1011.15,415.04,1.38,-0.46,1110.99,7.17,1004.61,257.59
1537.8,-0.3,1011.13,408.36,1.47,-0.5,1133.58,6.91,1005.57,257.74
1502.47,-0.32,1011.09,399.65,1.36,-0.49,1152.1,6.55,945.93,260.62
1535.03,-0.26,1011.06,395.23,1.32,-0.58,1212.15,6.68,1012.27,250.93
1446.95,-0.14,1011.03,407.01,1.29,-0.49,1250.99,6.76,995.76,277.81
1484.92,-0.1,1011.03,417.72,1.22,-0.45,1164.43,6.1,1010.83,269.54
1494.61,-0.05,1011.01,427.53,1.19,-0.45,1163.86,5.63,1006.43,267.35
1572.12,-0.02,1011.0,461.38,1.02,-0.49,1179.42,4.94,1075.33,268.81
1611.19,-0.05,1011.04,438.08,0.87,-0.51,1136.95,5.01,1076.02,300.52
1611.58,-0.07,1011.08,451.19,0.9,-0.52,1189.52,4.27,1094.73,300.32
1676.0,-0.14,1011.05,463.07,0.86,-0.47,1248.58,4.04,1028.69,307.88
1602.16,-0.15,1011.05,469.11,0.94,-0.38,1238.21,4.12,1036.99,304.56
1595.36,-0.07,1011.05,459.82,0.88,-0.36,1272.4,4.16,1036.96,265.06
1561.67,-0.07,1011.06,446.93,0.9,-0.36,1234.16,3.83,1079.32,262.3
1521.01,-0.05,1011.05,486.24,0.72,-0.39,1203.17,4.63,1079.45,284.66
1442.09,-0.09,1011.09,489.21,0.77,-0.36,1269.08,4.56,1098.34,284.09
1399.09,0.01,1011.09,478.98,0.7,-0.4,1220.37,4.5,1158.76,260.07
1427.21,-0.05,1011.12,497.17,0.77,-0.4,1199.6,4.51,1157.44,257.31
1429.53,-0.04,1011.14,518.22,0.81,-0.44,1213.14,4.35,1157.64,261.9
1430.78,-0.02,1011.14,506.86,0.69,-0.53,1194.69,4.23,1150.19,255.47
1392.74,-0.09,1011.18,492.92,0.77,-0.53,1200.51,3.97,1146.27,240.36
1452.0,-0.08,1011.19,474.48,0.88,-0.53,1258.96,5.09,1179.19,241.46
1502.28,-0.12,1011.14,475.67,0.83,-0.62,1280.58,5.42,1089.15,237.89
1441.53,-0.18,1011.15,475.61,1.1,-0.55,1328.71,5.76,1069.75,244.94
1417.37,-0.16,1011.26,463.72,1.06,-0.55,1309.86,5.66,1112.43,249.5
1505.4,-0.1,1011.25,474.13,0.96,-0.49,1282.66,5.63,1099.04,256.37
1544.12,-0.07,1011.27,480.72,1.04,-0.52,1232.01,6.03,1066.15,251.92
1488.59,-0.07,1011.28,481.9,1.12,-0.49,1274.72,5.76,1132.59,265.82
1526.16,-0.2,1011.29,478.29,1.1,-0.47,1254.82,6.02,1088.3,282.81
1462.69,-0.21,1011.27,463.87,1.26,-0.37,1247.69,6.29,1077.15,283.88
1472.35,-0.2,1011.28,491.71,1.13,-0.36,1238.54,6.54,1114.77,255.44
1465.03,-0.2,1011.29,482.08,1.19,-0.3,1196.75,7.35,1116.86,257.2
1530.4,-0.13,1011.25,482.09,1.31,-0.41,1221.52,7.06,1096.29,258.42
1635.74,-0.17,1011.26,453.82,1.28,-0.46,1217.22,7.02,1085.87,260.46
1613.8,-0.23,1011.26,443.67,1.23,-0.43,1247.78,7.46,996.8,276.48
1626.57,-0.24,1011.24,419.2,1.22,-0.49,1269.83,7.3,1047.2,292.99
1632.66,-0.29,1011.22,380.82,1.36,-0.53,1293.43,6.69,1067.17,292.38
1691.11,-0.32,1011.21,398.36,1.37,-0.55,1322.35,6.56,1086.52,281.77
1753.01,-0.27,1011.16,402.15,1.35,-0.51,1298.33,6.69,1079.38,267.81
1780.17,-0.27,1011.12,416.53,1.42,-0.44,1320.83,6.02,1094.97,271.4
1688.38,-0.31,1011.08,416.79,1.45,-0.36,1359.59,6.17,1124.57,269.15
1660.32,-0.25,1011.03,401.07,1.44,-0.43,1462.44,6.23,1121.49,272.44
1648.55,-0.25,1011.0,454.52,1.46,-0.39,1408.32,6.48,1102.84,279.48
1626.53,-0.15,1010.99,423.31,1.35,-0.35,1415.02,6.73,1055.74,287.64
1660.42,-0.15,1011.0,408.33,1.44,-0.36,1355.34,7.18,1084.35,292.06
1692.38,-0.07,1010.99,440.01,1.34,-0.33,1326.14,6.8,1071.68,279.6
1674.63,-0.01,1011.0,435.11,1.37,-0.32,1283.35,6.98,1012.54,302.22
1749.93,-0.01,1011.0,421.7,1.5,-0.31,1291.2,6.71,978.0,309.17
1761.11,0.01,1011.02,428.86,1.52,-0.36,1254.95,5.35,1009.44,308.92
1749.83,0.05,1010.96,441.8,1.6,-0.35,1195.78,4.32,952.68,292.48
1713.37,0.06,1010.9,416.98,1.47,-0.39,1260.45,4.3,958.97,309.48
1792.71,-0.07,1010.91,395.45,1.43,-0.41,1302.7,5.01,992.2,313.12
1767.73,-0.14,1010.89,409.22,1.25,-0.49,1298.26,5.31,1011.15,314.03
1753.4,-0.09,1010.91,458.5,1.29,-0.46,1343.8,5.63,1025.24,318.01
1687.75,-0.06,1010.92,437.8,1.29,-0.51,1360.72,5.84,1048.3,323.02
1554.82,-0.06,1010.92,394.98,1.35,-0.52,1415.97,6.75,1047.34,327.63
1589.48,-0.03,1010.93,388.48,1.53,-0.46,1457.88,5.67,1062.15,327.55
1571.16,-0.01,1010.91,430.71,1.36,-0.5,1385.71,5.69,1030.22,342.43
1612.42,0.01,1010.95,439.57,1.46,-0.53,1333.42,4.76,1044.37,338.5
1588.37,-0.02,1010.92,455.2,1.5,-0.5,1307.0,4.36,1070.09,328.01
1600.26,-0.02,1010.91,468.34,1.38,-0.45,1359.28,5.12,1060.09,324.76
1461.57,0.0,1010.88,450.85,1.39,-0.46,1434.85,4.99,1014.21,329.6
1513.27,-0.04,1010.9,427.95,1.4,-0.49,1481.16,4.7,1062.19,308.52
1570.0,0.02,1010.91,402.14,1.22,-0.45,1447.98,3.81,1110.78,289.72
1518.34,0.08,1010.89,423.54,1.31,-0.35,1475.48,3.88,1117.69,286.71
1497.23,0.09,1010.9,384.05,1.39,-0.34,1427.92,4.55,1136.25,281.21
1579.06,0.04,1010.88,394.27,1.48,-0.41,1456.01,4.4,1129.89,269.79
1592.96,-0.01,1010.89,407.15,1.44,-0.28,1429.86,4.4,1080.37,256.2
1628.45,0.02,1010.9,410.64,1.35,-0.29,1441.67,3.4,1083.26,251.42
1608.82,-0.04,1010.82,427.75,1.35,-0.33,1385.39,3.75,1064.84,260.4
